State,Date,Year,Month,Interest,Pre_Launch,Post_Launch,Legal_Status,Online,Retail
MS,9/1/2021,2021,9,67,0,1,1,ON-PREMISES ONLY,YES
MS,10/1/2021,2021,10,68,0,1,1,ON-PREMISES ONLY,YES
MS,11/1/2021,2021,11,65,0,1,1,ON-PREMISES ONLY,YES
MS,12/1/2021,2021,12,62,0,1,1,ON-PREMISES ONLY,YES
MS,1/1/2022,2022,1,55,0,1,1,ON-PREMISES ONLY,YES
MS,2/1/2022,2022,2,42,0,1,1,ON-PREMISES ONLY,YES
MS,3/1/2022,2022,3,43,0,1,1,ON-PREMISES ONLY,YES
MS,4/1/2022,2022,4,41,0,1,1,ON-PREMISES ONLY,YES
MS,5/1/2022,2022,5,38,0,1,1,ON-PREMISES ONLY,YES
MS,6/1/2022,2022,6,46,0,1,1,ON-PREMISES ONLY,YES
MS,7/1/2022,2022,7,30,0,1,1,ON-PREMISES ONLY,YES
MS,8/1/2022,2022,8,38,0,1,1,ON-PREMISES ONLY,YES
MS,9/1/2022,2022,9,74,0,1,1,ON-PREMISES ONLY,YES
MS,10/1/2022,2022,10,82,0,1,1,ON-PREMISES ONLY,YES
MS,11/1/2022,2022,11,70,0,1,1,ON-PREMISES ONLY,YES
MS,12/1/2022,2022,12,54,0,1,1,ON-PREMISES ONLY,YES
MS,1/1/2023,2023,1,52,0,1,1,ON-PREMISES ONLY,YES
MS,2/1/2023,2023,2,42,0,1,1,ON-PREMISES ONLY,YES
MS,3/1/2023,2023,3,48,0,1,1,ON-PREMISES ONLY,YES
MS,4/1/2023,2023,4,45,0,1,1,ON-PREMISES ONLY,YES
MS,5/1/2023,2023,5,45,0,1,1,ON-PREMISES ONLY,YES
MS,6/1/2023,2023,6,44,0,1,1,ON-PREMISES ONLY,YES
MS,7/1/2023,2023,7,35,0,1,1,ON-PREMISES ONLY,YES
MS,8/1/2023,2023,8,39,0,1,1,ON-PREMISES ONLY,YES
MS,9/1/2023,2023,9,85,0,1,1,ON-PREMISES ONLY,YES
MS,10/1/2023,2023,10,62,0,1,1,ON-PREMISES ONLY,YES
MS,11/1/2023,2023,11,66,0,1,1,ON-PREMISES ONLY,YES
MS,12/1/2023,2023,12,59,0,1,1,ON-PREMISES ONLY,YES
MS,1/1/2024,2024,1,55,0,1,1,ON-PREMISES ONLY,YES
MS,2/1/2024,2024,2,32,0,1,1,ON-PREMISES ONLY,YES
MS,3/1/2024,2024,3,45,0,1,1,ON-PREMISES ONLY,YES
MS,4/1/2024,2024,4,40,0,1,1,ON-PREMISES ONLY,YES
MS,5/1/2024,2024,5,40,0,1,1,ON-PREMISES ONLY,YES
MS,6/1/2024,2024,6,35,0,1,1,ON-PREMISES ONLY,YES
MS,7/1/2024,2024,7,26,0,1,1,ON-PREMISES ONLY,YES
MS,8/1/2024,2024,8,44,0,1,1,ON-PREMISES ONLY,YES
MS,9/1/2024,2024,9,64,0,1,1,ON-PREMISES ONLY,YES
MS,10/1/2024,2024,10,51,0,1,1,ON-PREMISES ONLY,YES
MS,11/1/2024,2024,11,52,0,1,1,ON-PREMISES ONLY,YES
MS,12/1/2024,2024,12,52,0,1,1,ON-PREMISES ONLY,YES
MS,1/1/2025,2025,1,40,0,1,1,ON-PREMISES ONLY,YES
MS,2/1/2025,2025,2,32,0,1,1,ON-PREMISES ONLY,YES
MS,3/1/2025,2025,3,44,0,1,1,ON-PREMISES ONLY,YES
MS,4/1/2025,2025,4,34,0,1,1,ON-PREMISES ONLY,YES
MS,5/1/2025,2025,5,34,0,1,1,ON-PREMISES ONLY,YES
MS,6/1/2025,2025,6,31,0,1,1,ON-PREMISES ONLY,YES
MS,7/1/2025,2025,7,23,0,1,1,ON-PREMISES ONLY,YES
MS,8/1/2025,2025,8,44,0,1,1,ON-PREMISES ONLY,YES
MS,9/1/2025,2025,9,54,0,1,1,ON-PREMISES ONLY,YES
MS,10/1/2025,2025,10,50,0,1,1,ON-PREMISES ONLY,YES
MS,11/1/2025,2025,11,91,0,1,1,ON-PREMISES ONLY,YES
MT,1/1/2017,2017,1,61,1,0,1,ON-PREMISES ONLY,YES
MT,2/1/2017,2017,2,39,1,0,1,ON-PREMISES ONLY,YES
MT,3/1/2017,2017,3,70,1,0,1,ON-PREMISES ONLY,YES
MT,4/1/2017,2017,4,53,1,0,1,ON-PREMISES ONLY,YES
MT,5/1/2017,2017,5,44,1,0,1,ON-PREMISES ONLY,YES
MT,6/1/2017,2017,6,46,1,0,1,ON-PREMISES ONLY,YES
MT,7/1/2017,2017,7,44,1,0,1,ON-PREMISES ONLY,YES
MT,8/1/2017,2017,8,57,1,0,1,ON-PREMISES ONLY,YES
MT,9/1/2017,2017,9,95,1,0,1,ON-PREMISES ONLY,YES
MT,10/1/2017,2017,10,92,1,0,1,ON-PREMISES ONLY,YES
MT,11/1/2017,2017,11,76,1,0,1,ON-PREMISES ONLY,YES
MT,12/1/2017,2017,12,75,1,0,1,ON-PREMISES ONLY,YES
MT,1/1/2018,2018,1,59,1,0,1,ON-PREMISES ONLY,YES
MT,2/1/2018,2018,2,40,1,0,1,ON-PREMISES ONLY,YES
MT,3/1/2018,2018,3,68,1,0,1,ON-PREMISES ONLY,YES
MT,4/1/2018,2018,4,58,1,0,1,ON-PREMISES ONLY,YES
MT,5/1/2018,2018,5,50,1,0,1,ON-PREMISES ONLY,YES
MT,6/1/2018,2018,6,48,1,0,1,ON-PREMISES ONLY,YES
MT,7/1/2018,2018,7,45,1,0,1,ON-PREMISES ONLY,YES
MT,8/1/2018,2018,8,56,1,0,1,ON-PREMISES ONLY,YES
MT,9/1/2018,2018,9,100,1,0,1,ON-PREMISES ONLY,YES
MT,10/1/2018,2018,10,86,1,0,1,ON-PREMISES ONLY,YES
MT,11/1/2018,2018,11,78,1,0,1,ON-PREMISES ONLY,YES
MT,12/1/2018,2018,12,77,1,0,1,ON-PREMISES ONLY,YES
MT,1/1/2019,2019,1,60,1,0,1,ON-PREMISES ONLY,YES
MT,2/1/2019,2019,2,47,1,0,1,ON-PREMISES ONLY,YES
MT,3/1/2019,2019,3,74,1,0,1,ON-PREMISES ONLY,YES
MT,4/1/2019,2019,4,55,1,0,1,ON-PREMISES ONLY,YES
MT,5/1/2019,2019,5,46,1,0,1,ON-PREMISES ONLY,YES
MT,6/1/2019,2019,6,50,1,0,1,ON-PREMISES ONLY,YES
MT,7/1/2019,2019,7,46,1,0,1,ON-PREMISES ONLY,YES
MT,8/1/2019,2019,8,61,1,0,1,ON-PREMISES ONLY,YES
MT,9/1/2019,2019,9,98,1,0,1,ON-PREMISES ONLY,YES
MT,10/1/2019,2019,10,80,1,0,1,ON-PREMISES ONLY,YES
MT,11/1/2019,2019,11,85,1,0,1,ON-PREMISES ONLY,YES
MT,12/1/2019,2019,12,91,1,0,1,ON-PREMISES ONLY,YES
MT,1/1/2020,2020,1,60,1,0,1,ON-PREMISES ONLY,YES
MT,2/1/2020,2020,2,41,1,0,1,ON-PREMISES ONLY,YES
MT,3/1/2020,2020,3,29,1,0,1,ON-PREMISES ONLY,YES
MT,4/1/2020,2020,4,23,0,1,1,ON-PREMISES ONLY,YES
MT,5/1/2020,2020,5,20,0,1,1,ON-PREMISES ONLY,YES
MT,6/1/2020,2020,6,20,0,1,1,ON-PREMISES ONLY,YES
MT,7/1/2020,2020,7,24,0,1,1,ON-PREMISES ONLY,YES
MT,8/1/2020,2020,8,39,0,1,1,ON-PREMISES ONLY,YES
MT,9/1/2020,2020,9,63,0,1,1,ON-PREMISES ONLY,YES
MT,10/1/2020,2020,10,62,0,1,1,ON-PREMISES ONLY,YES
MT,11/1/2020,2020,11,52,0,1,1,ON-PREMISES ONLY,YES
MT,12/1/2020,2020,12,59,0,1,1,ON-PREMISES ONLY,YES
MT,1/1/2021,2021,1,52,0,1,1,ON-PREMISES ONLY,YES
MT,2/1/2021,2021,2,36,0,1,1,ON-PREMISES ONLY,YES
MT,3/1/2021,2021,3,50,0,1,1,ON-PREMISES ONLY,YES
MT,4/1/2021,2021,4,40,0,1,1,ON-PREMISES ONLY,YES
MT,5/1/2021,2021,5,42,0,1,1,ON-PREMISES ONLY,YES
MT,6/1/2021,2021,6,45,0,1,1,ON-PREMISES ONLY,YES
MT,7/1/2021,2021,7,40,0,1,1,ON-PREMISES ONLY,YES
MT,8/1/2021,2021,8,41,0,1,1,ON-PREMISES ONLY,YES
MT,9/1/2021,2021,9,77,0,1,1,ON-PREMISES ONLY,YES
MT,10/1/2021,2021,10,80,0,1,1,ON-PREMISES ONLY,YES
MT,11/1/2021,2021,11,78,0,1,1,ON-PREMISES ONLY,YES
MT,12/1/2021,2021,12,84,0,1,1,ON-PREMISES ONLY,YES
MT,1/1/2022,2022,1,61,0,1,1,ON-PREMISES ONLY,YES
MT,2/1/2022,2022,2,36,0,1,1,ON-PREMISES ONLY,YES
MT,3/1/2022,2022,3,53,0,1,1,ON-PREMISES ONLY,YES
MT,4/1/2022,2022,4,46,0,1,1,ON-PREMISES ONLY,YES
MT,5/1/2022,2022,5,42,0,1,1,ON-PREMISES ONLY,YES
MT,6/1/2022,2022,6,34,0,1,1,ON-PREMISES ONLY,YES
MT,7/1/2022,2022,7,33,0,1,1,ON-PREMISES ONLY,YES
MT,8/1/2022,2022,8,42,0,1,1,ON-PREMISES ONLY,YES
MT,9/1/2022,2022,9,72,0,1,1,ON-PREMISES ONLY,YES
MT,10/1/2022,2022,10,83,0,1,1,ON-PREMISES ONLY,YES
MT,11/1/2022,2022,11,77,0,1,1,ON-PREMISES ONLY,YES
MT,12/1/2022,2022,12,68,0,1,1,ON-PREMISES ONLY,YES
MT,1/1/2023,2023,1,55,0,1,1,ON-PREMISES ONLY,YES
MT,2/1/2023,2023,2,34,0,1,1,ON-PREMISES ONLY,YES
MT,3/1/2023,2023,3,56,0,1,1,ON-PREMISES ONLY,YES
MT,4/1/2023,2023,4,46,0,1,1,ON-PREMISES ONLY,YES
MT,5/1/2023,2023,5,42,0,1,1,ON-PREMISES ONLY,YES
MT,6/1/2023,2023,6,33,0,1,1,ON-PREMISES ONLY,YES
MT,7/1/2023,2023,7,33,0,1,1,ON-PREMISES ONLY,YES
MT,8/1/2023,2023,8,47,0,1,1,ON-PREMISES ONLY,YES
MT,9/1/2023,2023,9,81,0,1,1,ON-PREMISES ONLY,YES
MT,10/1/2023,2023,10,69,0,1,1,ON-PREMISES ONLY,YES
MT,11/1/2023,2023,11,65,0,1,1,ON-PREMISES ONLY,YES
MT,12/1/2023,2023,12,74,0,1,1,ON-PREMISES ONLY,YES
MT,1/1/2024,2024,1,56,0,1,1,ON-PREMISES ONLY,YES
MT,2/1/2024,2024,2,29,0,1,1,ON-PREMISES ONLY,YES
MT,3/1/2024,2024,3,58,0,1,1,ON-PREMISES ONLY,YES
MT,4/1/2024,2024,4,42,0,1,1,ON-PREMISES ONLY,YES
MT,5/1/2024,2024,5,35,0,1,1,ON-PREMISES ONLY,YES
MT,6/1/2024,2024,6,29,0,1,1,ON-PREMISES ONLY,YES
MT,7/1/2024,2024,7,24,0,1,1,ON-PREMISES ONLY,YES
MT,8/1/2024,2024,8,38,0,1,1,ON-PREMISES ONLY,YES
MT,9/1/2024,2024,9,69,0,1,1,ON-PREMISES ONLY,YES
MT,10/1/2024,2024,10,53,0,1,1,ON-PREMISES ONLY,YES
MT,11/1/2024,2024,11,51,0,1,1,ON-PREMISES ONLY,YES
MT,12/1/2024,2024,12,52,0,1,1,ON-PREMISES ONLY,YES
MT,1/1/2025,2025,1,43,0,1,1,ON-PREMISES ONLY,YES
MT,2/1/2025,2025,2,26,0,1,1,ON-PREMISES ONLY,YES
MT,3/1/2025,2025,3,41,0,1,1,ON-PREMISES ONLY,YES
MT,4/1/2025,2025,4,33,0,1,1,ON-PREMISES ONLY,YES
MT,5/1/2025,2025,5,35,0,1,1,ON-PREMISES ONLY,YES
MT,6/1/2025,2025,6,27,0,1,1,ON-PREMISES ONLY,YES
MT,7/1/2025,2025,7,24,0,1,1,ON-PREMISES ONLY,YES
MT,8/1/2025,2025,8,42,0,1,1,ON-PREMISES ONLY,YES
MT,9/1/2025,2025,9,62,0,1,1,ON-PREMISES ONLY,YES
MT,10/1/2025,2025,10,55,0,1,1,ON-PREMISES ONLY,YES
MT,11/1/2025,2025,11,72,0,1,1,ON-PREMISES ONLY,YES
NC,1/1/2017,2017,1,80,1,0,1,YES,YES
NC,2/1/2017,2017,2,60,1,0,1,YES,YES
NC,3/1/2017,2017,3,97,1,0,1,YES,YES
NC,4/1/2017,2017,4,74,1,0,1,YES,YES
NC,5/1/2017,2017,5,56,1,0,1,YES,YES
NC,6/1/2017,2017,6,55,1,0,1,YES,YES
NC,7/1/2017,2017,7,52,1,0,1,YES,YES
NC,8/1/2017,2017,8,65,1,0,1,YES,YES
NC,9/1/2017,2017,9,100,1,0,1,YES,YES
NC,10/1/2017,2017,10,94,1,0,1,YES,YES
NC,11/1/2017,2017,11,90,1,0,1,YES,YES
NC,12/1/2017,2017,12,81,1,0,1,YES,YES
NC,1/1/2018,2018,1,75,1,0,1,YES,YES
NC,2/1/2018,2018,2,59,1,0,1,YES,YES
NC,3/1/2018,2018,3,85,1,0,1,YES,YES
NC,4/1/2018,2018,4,60,1,0,1,YES,YES
NC,5/1/2018,2018,5,56,1,0,1,YES,YES
NC,6/1/2018,2018,6,57,1,0,1,YES,YES
NC,7/1/2018,2018,7,49,1,0,1,YES,YES
NC,8/1/2018,2018,8,58,1,0,1,YES,YES
NC,9/1/2018,2018,9,89,1,0,1,YES,YES
NC,10/1/2018,2018,10,82,1,0,1,YES,YES
NC,11/1/2018,2018,11,81,1,0,1,YES,YES
NC,12/1/2018,2018,12,81,1,0,1,YES,YES
NC,1/1/2019,2019,1,68,1,0,1,YES,YES
NC,2/1/2019,2019,2,58,1,0,1,YES,YES
NC,3/1/2019,2019,3,89,1,0,1,YES,YES
NC,4/1/2019,2019,4,61,1,0,1,YES,YES
NC,5/1/2019,2019,5,53,1,0,1,YES,YES
NC,6/1/2019,2019,6,59,1,0,1,YES,YES
NC,7/1/2019,2019,7,52,1,0,1,YES,YES
NC,8/1/2019,2019,8,59,1,0,1,YES,YES
NC,9/1/2019,2019,9,85,1,0,1,YES,YES
NC,10/1/2019,2019,10,73,1,0,1,YES,YES
NC,11/1/2019,2019,11,77,1,0,1,YES,YES
NC,12/1/2019,2019,12,75,1,0,1,YES,YES
NC,1/1/2020,2020,1,70,1,0,1,YES,YES
NC,2/1/2020,2020,2,48,1,0,1,YES,YES
NC,3/1/2020,2020,3,36,1,0,1,YES,YES
NC,4/1/2020,2020,4,25,1,0,1,YES,YES
NC,5/1/2020,2020,5,19,1,0,1,YES,YES
NC,6/1/2020,2020,6,19,1,0,1,YES,YES
NC,7/1/2020,2020,7,25,1,0,1,YES,YES
NC,8/1/2020,2020,8,37,1,0,1,YES,YES
NC,9/1/2020,2020,9,59,1,0,1,YES,YES
NC,10/1/2020,2020,10,61,1,0,1,YES,YES
NC,11/1/2020,2020,11,51,1,0,1,YES,YES
NC,12/1/2020,2020,12,57,1,0,1,YES,YES
NC,1/1/2021,2021,1,54,1,0,1,YES,YES
NC,2/1/2021,2021,2,39,1,0,1,YES,YES
NC,3/1/2021,2021,3,47,1,0,1,YES,YES
NC,4/1/2021,2021,4,40,1,0,1,YES,YES
NC,5/1/2021,2021,5,40,1,0,1,YES,YES
NC,6/1/2021,2021,6,45,1,0,1,YES,YES
NC,7/1/2021,2021,7,43,1,0,1,YES,YES
NC,8/1/2021,2021,8,41,1,0,1,YES,YES
NC,9/1/2021,2021,9,62,1,0,1,YES,YES
NC,10/1/2021,2021,10,71,1,0,1,YES,YES
NC,11/1/2021,2021,11,72,1,0,1,YES,YES
NC,12/1/2021,2021,12,64,1,0,1,YES,YES
NC,1/1/2022,2022,1,55,1,0,1,YES,YES
NC,2/1/2022,2022,2,40,1,0,1,YES,YES
NC,3/1/2022,2022,3,62,1,0,1,YES,YES
NC,4/1/2022,2022,4,48,1,0,1,YES,YES
NC,5/1/2022,2022,5,43,1,0,1,YES,YES
NC,6/1/2022,2022,6,38,1,0,1,YES,YES
NC,7/1/2022,2022,7,35,1,0,1,YES,YES
NC,8/1/2022,2022,8,42,1,0,1,YES,YES
NC,9/1/2022,2022,9,68,1,0,1,YES,YES
NC,10/1/2022,2022,10,68,1,0,1,YES,YES
NC,11/1/2022,2022,11,62,1,0,1,YES,YES
NC,12/1/2022,2022,12,59,1,0,1,YES,YES
NC,1/1/2023,2023,1,56,1,0,1,YES,YES
NC,2/1/2023,2023,2,43,1,0,1,YES,YES
NC,3/1/2023,2023,3,61,1,0,1,YES,YES
NC,4/1/2023,2023,4,49,1,0,1,YES,YES
NC,5/1/2023,2023,5,42,1,0,1,YES,YES
NC,6/1/2023,2023,6,40,1,0,1,YES,YES
NC,7/1/2023,2023,7,38,1,0,1,YES,YES
NC,8/1/2023,2023,8,43,1,0,1,YES,YES
NC,9/1/2023,2023,9,81,1,0,1,YES,YES
NC,10/1/2023,2023,10,64,1,0,1,YES,YES
NC,11/1/2023,2023,11,62,1,0,1,YES,YES
NC,12/1/2023,2023,12,61,1,0,1,YES,YES
NC,1/1/2024,2024,1,56,1,0,1,YES,YES
NC,2/1/2024,2024,2,37,1,0,1,YES,YES
NC,3/1/2024,2024,3,66,1,0,1,YES,YES
NC,4/1/2024,2024,4,47,0,1,1,YES,YES
NC,5/1/2024,2024,5,40,0,1,1,YES,YES
NC,6/1/2024,2024,6,41,0,1,1,YES,YES
NC,7/1/2024,2024,7,31,0,1,1,YES,YES
NC,8/1/2024,2024,8,41,0,1,1,YES,YES
NC,9/1/2024,2024,9,59,0,1,1,YES,YES
NC,10/1/2024,2024,10,48,0,1,1,YES,YES
NC,11/1/2024,2024,11,46,0,1,1,YES,YES
NC,12/1/2024,2024,12,45,0,1,1,YES,YES
NC,1/1/2025,2025,1,41,0,1,1,YES,YES
NC,2/1/2025,2025,2,33,0,1,1,YES,YES
NC,3/1/2025,2025,3,50,0,1,1,YES,YES
NC,4/1/2025,2025,4,35,0,1,1,YES,YES
NC,5/1/2025,2025,5,34,0,1,1,YES,YES
NC,6/1/2025,2025,6,30,0,1,1,YES,YES
NC,7/1/2025,2025,7,26,0,1,1,YES,YES
NC,8/1/2025,2025,8,46,0,1,1,YES,YES
NC,9/1/2025,2025,9,53,0,1,1,YES,YES
NC,10/1/2025,2025,10,46,0,1,1,YES,YES
NC,11/1/2025,2025,11,71,0,1,1,YES,YES
ND,1/1/2017,2017,1,53,0,0,0,NO,NO
ND,2/1/2017,2017,2,42,0,0,0,NO,NO
ND,3/1/2017,2017,3,72,0,0,0,NO,NO
ND,4/1/2017,2017,4,59,0,0,0,NO,NO
ND,5/1/2017,2017,5,46,0,0,0,NO,NO
ND,6/1/2017,2017,6,45,0,0,0,NO,NO
ND,7/1/2017,2017,7,46,0,0,0,NO,NO
ND,8/1/2017,2017,8,63,0,0,0,NO,NO
ND,9/1/2017,2017,9,100,0,0,0,NO,NO
ND,10/1/2017,2017,10,95,0,0,0,NO,NO
ND,11/1/2017,2017,11,75,0,0,0,NO,NO
ND,12/1/2017,2017,12,85,0,0,0,NO,NO
ND,1/1/2018,2018,1,61,0,0,0,NO,NO
ND,2/1/2018,2018,2,40,0,0,0,NO,NO
ND,3/1/2018,2018,3,59,0,0,0,NO,NO
ND,4/1/2018,2018,4,51,0,0,0,NO,NO
ND,5/1/2018,2018,5,41,0,0,0,NO,NO
ND,6/1/2018,2018,6,39,0,0,0,NO,NO
ND,7/1/2018,2018,7,41,0,0,0,NO,NO
ND,8/1/2018,2018,8,58,0,0,0,NO,NO
ND,9/1/2018,2018,9,95,0,0,0,NO,NO
ND,10/1/2018,2018,10,76,0,0,0,NO,NO
ND,11/1/2018,2018,11,77,0,0,0,NO,NO
ND,12/1/2018,2018,12,84,0,0,0,NO,NO
ND,1/1/2019,2019,1,56,0,0,0,NO,NO
ND,2/1/2019,2019,2,38,0,0,0,NO,NO
ND,3/1/2019,2019,3,61,0,0,0,NO,NO
ND,4/1/2019,2019,4,50,0,0,0,NO,NO
ND,5/1/2019,2019,5,47,0,0,0,NO,NO
ND,6/1/2019,2019,6,44,0,0,0,NO,NO
ND,7/1/2019,2019,7,42,0,0,0,NO,NO
ND,8/1/2019,2019,8,65,0,0,0,NO,NO
ND,9/1/2019,2019,9,87,0,0,0,NO,NO
ND,10/1/2019,2019,10,76,0,0,0,NO,NO
ND,11/1/2019,2019,11,79,0,0,0,NO,NO
ND,12/1/2019,2019,12,78,0,0,0,NO,NO
ND,1/1/2020,2020,1,56,0,0,0,NO,NO
ND,2/1/2020,2020,2,37,0,0,0,NO,NO
ND,3/1/2020,2020,3,33,0,0,0,NO,NO
ND,4/1/2020,2020,4,23,0,0,0,NO,NO
ND,5/1/2020,2020,5,19,0,0,0,NO,NO
ND,6/1/2020,2020,6,17,0,0,0,NO,NO
ND,7/1/2020,2020,7,20,0,0,0,NO,NO
ND,8/1/2020,2020,8,39,0,0,0,NO,NO
ND,9/1/2020,2020,9,59,0,0,0,NO,NO
ND,10/1/2020,2020,10,51,0,0,0,NO,NO
ND,11/1/2020,2020,11,43,0,0,0,NO,NO
ND,12/1/2020,2020,12,44,0,0,0,NO,NO
ND,1/1/2021,2021,1,42,0,0,0,NO,NO
ND,2/1/2021,2021,2,34,0,0,0,NO,NO
ND,3/1/2021,2021,3,47,0,0,0,NO,NO
ND,4/1/2021,2021,4,43,0,0,0,NO,NO
ND,5/1/2021,2021,5,35,0,0,0,NO,NO
ND,6/1/2021,2021,6,34,0,0,0,NO,NO
ND,7/1/2021,2021,7,31,0,0,0,NO,NO
ND,8/1/2021,2021,8,39,0,0,0,NO,NO
ND,9/1/2021,2021,9,60,0,0,0,NO,NO
ND,10/1/2021,2021,10,62,0,0,0,NO,NO
ND,11/1/2021,2021,11,58,0,0,0,NO,NO
ND,12/1/2021,2021,12,69,0,0,0,NO,NO
ND,1/1/2022,2022,1,50,0,0,0,NO,NO
ND,2/1/2022,2022,2,27,0,0,0,NO,NO
ND,3/1/2022,2022,3,48,0,0,0,NO,NO
ND,4/1/2022,2022,4,37,0,0,0,NO,NO
ND,5/1/2022,2022,5,35,0,0,0,NO,NO
ND,6/1/2022,2022,6,29,0,0,0,NO,NO
ND,7/1/2022,2022,7,27,0,0,0,NO,NO
ND,8/1/2022,2022,8,40,0,0,0,NO,NO
ND,9/1/2022,2022,9,61,0,0,0,NO,NO
ND,10/1/2022,2022,10,58,0,0,0,NO,NO
ND,11/1/2022,2022,11,52,0,0,0,NO,NO
ND,12/1/2022,2022,12,54,0,0,0,NO,NO
ND,1/1/2023,2023,1,42,0,0,0,NO,NO
ND,2/1/2023,2023,2,25,0,0,0,NO,NO
ND,3/1/2023,2023,3,43,0,0,0,NO,NO
ND,4/1/2023,2023,4,41,0,0,0,NO,NO
ND,5/1/2023,2023,5,29,0,0,0,NO,NO
ND,6/1/2023,2023,6,27,0,0,0,NO,NO
ND,7/1/2023,2023,7,27,0,0,0,NO,NO
ND,8/1/2023,2023,8,41,0,0,0,NO,NO
ND,9/1/2023,2023,9,66,0,0,0,NO,NO
ND,10/1/2023,2023,10,63,0,0,0,NO,NO
ND,11/1/2023,2023,11,54,0,0,0,NO,NO
ND,12/1/2023,2023,12,59,0,0,0,NO,NO
ND,1/1/2024,2024,1,46,0,0,0,NO,NO
ND,2/1/2024,2024,2,27,0,0,0,NO,NO
ND,3/1/2024,2024,3,48,0,0,0,NO,NO
ND,4/1/2024,2024,4,39,0,0,0,NO,NO
ND,5/1/2024,2024,5,33,0,0,0,NO,NO
ND,6/1/2024,2024,6,26,0,0,0,NO,NO
ND,7/1/2024,2024,7,24,0,0,0,NO,NO
ND,8/1/2024,2024,8,42,0,0,0,NO,NO
ND,9/1/2024,2024,9,57,0,0,0,NO,NO
ND,10/1/2024,2024,10,54,0,0,0,NO,NO
ND,11/1/2024,2024,11,41,0,0,0,NO,NO
ND,12/1/2024,2024,12,45,0,0,0,NO,NO
ND,1/1/2025,2025,1,34,0,0,0,NO,NO
ND,2/1/2025,2025,2,25,0,0,0,NO,NO
ND,3/1/2025,2025,3,36,0,0,0,NO,NO
ND,4/1/2025,2025,4,31,0,0,0,NO,NO
ND,5/1/2025,2025,5,31,0,0,0,NO,NO
ND,6/1/2025,2025,6,26,0,0,0,NO,NO
ND,7/1/2025,2025,7,24,0,0,0,NO,NO
ND,8/1/2025,2025,8,43,0,0,0,NO,NO
ND,9/1/2025,2025,9,59,0,0,0,NO,NO
ND,10/1/2025,2025,10,49,0,0,0,NO,NO
ND,11/1/2025,2025,11,66,0,0,0,NO,NO
NE,1/1/2017,2017,1,55,1,0,1,NO,YES
NE,2/1/2017,2017,2,42,1,0,1,NO,YES
NE,3/1/2017,2017,3,77,1,0,1,NO,YES
NE,4/1/2017,2017,4,54,1,0,1,NO,YES
NE,5/1/2017,2017,5,46,1,0,1,NO,YES
NE,6/1/2017,2017,6,48,1,0,1,NO,YES
NE,7/1/2017,2017,7,42,1,0,1,NO,YES
NE,8/1/2017,2017,8,57,1,0,1,NO,YES
NE,9/1/2017,2017,9,100,1,0,1,NO,YES
NE,10/1/2017,2017,10,87,1,0,1,NO,YES
NE,11/1/2017,2017,11,82,1,0,1,NO,YES
NE,12/1/2017,2017,12,88,1,0,1,NO,YES
NE,1/1/2018,2018,1,59,1,0,1,NO,YES
NE,2/1/2018,2018,2,48,1,0,1,NO,YES
NE,3/1/2018,2018,3,72,1,0,1,NO,YES
NE,4/1/2018,2018,4,49,1,0,1,NO,YES
NE,5/1/2018,2018,5,46,1,0,1,NO,YES
NE,6/1/2018,2018,6,52,1,0,1,NO,YES
NE,7/1/2018,2018,7,42,1,0,1,NO,YES
NE,8/1/2018,2018,8,52,1,0,1,NO,YES
NE,9/1/2018,2018,9,92,1,0,1,NO,YES
NE,10/1/2018,2018,10,83,1,0,1,NO,YES
NE,11/1/2018,2018,11,72,1,0,1,NO,YES
NE,12/1/2018,2018,12,79,1,0,1,NO,YES
NE,1/1/2019,2019,1,53,1,0,1,NO,YES
NE,2/1/2019,2019,2,40,1,0,1,NO,YES
NE,3/1/2019,2019,3,76,1,0,1,NO,YES
NE,4/1/2019,2019,4,46,1,0,1,NO,YES
NE,5/1/2019,2019,5,46,1,0,1,NO,YES
NE,6/1/2019,2019,6,58,1,0,1,NO,YES
NE,7/1/2019,2019,7,45,1,0,1,NO,YES
NE,8/1/2019,2019,8,57,1,0,1,NO,YES
NE,9/1/2019,2019,9,93,1,0,1,NO,YES
NE,10/1/2019,2019,10,71,1,0,1,NO,YES
NE,11/1/2019,2019,11,72,1,0,1,NO,YES
NE,12/1/2019,2019,12,73,1,0,1,NO,YES
NE,1/1/2020,2020,1,55,1,0,1,NO,YES
NE,2/1/2020,2020,2,40,1,0,1,NO,YES
NE,3/1/2020,2020,3,30,1,0,1,NO,YES
NE,4/1/2020,2020,4,22,1,0,1,NO,YES
NE,5/1/2020,2020,5,19,1,0,1,NO,YES
NE,6/1/2020,2020,6,19,1,0,1,NO,YES
NE,7/1/2020,2020,7,24,1,0,1,NO,YES
NE,8/1/2020,2020,8,39,1,0,1,NO,YES
NE,9/1/2020,2020,9,54,1,0,1,NO,YES
NE,10/1/2020,2020,10,59,1,0,1,NO,YES
NE,11/1/2020,2020,11,51,1,0,1,NO,YES
NE,12/1/2020,2020,12,53,1,0,1,NO,YES
NE,1/1/2021,2021,1,48,1,0,1,NO,YES
NE,2/1/2021,2021,2,35,1,0,1,NO,YES
NE,3/1/2021,2021,3,51,1,0,1,NO,YES
NE,4/1/2021,2021,4,41,1,0,1,NO,YES
NE,5/1/2021,2021,5,36,1,0,1,NO,YES
NE,6/1/2021,2021,6,53,0,1,1,NO,YES
